ID;Temporada;Jornada;Local;Visitant;1;X;2;Resultat
19200508;19-20;5;Betis;Getafe;0,4461;0,2862;0,2677;X
19200509;19-20;5;Cadiz CF;Girona;0,3875;0,3245;0,2879;1
19200510;19-20;5;Albacete;Tenerife;0,3971;0,3153;0,2876;2
19200511;19-20;5;Las Palmas;Almeria;0,346;0,3194;0,3346;2
19200512;19-20;5;R. Oviedo;Elche;0,4966;0,2973;0,206;2
19200513;19-20;5;Zaragoza;Extremadura UD;0,6086;0,2406;0,1509;1
19200514;19-20;5;Gijon;Dep. La Coruna;0,4505;0,3126;0,2369;X
19200701;19-20;7;Villarreal;Valladolid;0,5797;0,2413;0,179;1
19200702;19-20;7;Levante;Eibar;0,4135;0,2801;0,3064;X
19200703;19-20;7;Atl. Madrid;Celta Vigo;0,6423;0,228;0,1297;X
19200704;19-20;7;Getafe;Mallorca;0,5387;0,2847;0,1766;1
19200705;19-20;7;Espanyol;Real Sociedad;0,3188;0,3025;0,3787;2
19200706;19-20;7;Valencia;Leganes;0,5857;0,2551;0,1592;X
19200707;19-20;7;Ath Bilbao;Alaves;0,5716;0,2726;0,1558;1
19200708;19-20;7;Sevilla;Real Madrid;0,3748;0,2591;0,3661;2
19200709;19-20;7;Cadiz CF;Dep. La Coruna;0,4572;0,3089;0,2339;X
19200710;19-20;7;Zaragoza;Lugo;0,6766;0,2022;0,1212;X
19200711;19-20;7;Rayo Vallecano;Almeria;0,4519;0,2875;0,2606;X
19200712;19-20;7;Ponferradina;R. Oviedo;0,413;0,3066;0,2804;1
19200713;19-20;7;Gijon;Racing Santander;0,4744;0,3027;0,2228;X
19200714;19-20;7;Tenerife;Fuenlabrada;0,5221;0,2828;0,1951;2
19200901;19-20;9;Ath Bilbao;Valencia;0,4742;0,2973;0,2285;2
19200902;19-20;9;Granada CF;Leganes;0,3878;0,3219;0,2903;1
19200903;19-20;9;Atl. Madrid;Real Madrid;0,4088;0,2882;0,303;X
19200904;19-20;9;Espanyol;Valladolid;0,444;0,3007;0,2554;2
19200905;19-20;9;Eibar;Celta Vigo;0,4033;0,288;0,3087;1
19200906;19-20;9;Alaves;Mallorca;0,4024;0,3208;0,2768;1
19200907;19-20;9;Levante;Osasuna;0,4184;0,2814;0,3002;X
19200908;19-20;9;Sevilla;Real Sociedad;0,4808;0,2751;0,2441;1
19200909;19-20;9;Fuenlabrada;Rayo Vallecano;0,3169;0,3003;0,3829;X
19200910;19-20;9;Huesca;Girona;0,4234;0,3104;0,2663;1
19200911;19-20;9;Malaga;Gijon;0,4134;0,322;0,2645;X
19200912;19-20;9;Almeria;Cadiz CF;0,412;0,3247;0,2633;2
19200913;19-20;9;R. Oviedo;Zaragoza;0,394;0,299;0,307;X
19200914;19-20;9;Dep. La Coruna;Mirandes;0,5986;0,2495;0,1519;X
19201101;19-20;11;Leganes;Levante;0,4725;0,2827;0,2448;2
19201102;19-20;11;Valencia;Alaves;0,612;0,2384;0,1496;1
19201103;19-20;11;Osasuna;Villarreal;0,3559;0,2922;0,3519;1
19201104;19-20;11;Mallorca;Espanyol;0,3796;0,3082;0,3122;1
19201105;19-20;11;Celta Vigo;Ath Bilbao;0,4072;0,3162;0,2766;1
19201106;19-20;11;Valladolid;Atl. Madrid;0,1628;0,2641;0,5731;X
19201107;19-20;11;Real Sociedad;Getafe;0,439;0,304;0,257;2
19201108;19-20;11;Barcelona;Sevilla;0,6525;0,2048;0,1427;1
19201109;19-20;11;Fuenlabrada;Gijon;0,3859;0,3315;0,2826;1
19201110;19-20;11;R. Oviedo;Numancia;0,5373;0,2767;0,186;X
19201111;19-20;11;Zaragoza;Cadiz CF;0,4471;0,3005;0,2525;2
19201112;19-20;11;Dep. La Coruna;Almeria;0,4166;0,3197;0,2638;X
19201113;19-20;11;Huesca;Malaga;0,5075;0,2907;0,2019;1
19201114;19-20;11;Racing Santander;Girona;0,3168;0,3157;0,3675;2
19201301;19-20;13;Eibar;Barcelona;0,1485;0,2038;0,6477;2
19201302;19-20;13;Atl. Madrid;Valencia;0,6009;0,2539;0,1452;X
19201303;19-20;13;Getafe;Leganes;0,4277;0,3343;0,238;1
19201304;19-20;13;Alaves;Celta Vigo;0,3247;0,3214;0,3538;1
19201305;19-20;13;Real Sociedad;Betis;0,5366;0,248;0,2154;1
19201306;19-20;13;Espanyol;Villarreal;0,3176;0,2818;0,4007;2
19201307;19-20;13;Ath Bilbao;Valladolid;0,5359;0,291;0,1731;X
19201308;19-20;13;Sevilla;Levante;0,7311;0,1636;0,1054;1
19201309;19-20;13;Alcorcon;Almeria;0,3523;0,3273;0,3204;X
19201310;19-20;13;Elche;Gijon;0,3606;0,3203;0,3191;2
19201311;19-20;13;Lugo;Huesca;0,2577;0,2912;0,4511;1
19201312;19-20;13;Fuenlabrada;Albacete;0,4719;0,3184;0,2096;2
19201313;19-20;13;Dep. La Coruna;Malaga;0,4412;0,3136;0,2452;2
19201314;19-20;13;Tenerife;Racing Santander;0,5309;0,2835;0,1856;X
19201501;19-20;15;Barcelona;Real Madrid;0,5675;0,2251;0,2074;1
19201502;19-20;15;Leganes;Mallorca;0,5519;0,2768;0,1713;1
19201503;19-20;15;Valladolid;Eibar;0,3772;0,3094;0,3135;1
19201504;19-20;15;Celta Vigo;Real Sociedad;0,3625;0,2896;0,3479;2
19201505;19-20;15;Granada CF;Betis;0,3888;0,2928;0,3184;1
19201506;19-20;15;Levante;Espanyol;0,4085;0,2829;0,3087;2
19201507;19-20;15;Sevilla;Getafe;0,5493;0,27;0,1807;1
19201508;19-20;15;Osasuna;Valencia;0,3561;0,3007;0,3432;1
19201509;19-20;15;Girona;Alcorcon;0,5523;0,2737;0,174;X
19201510;19-20;15;Huesca;Elche;0,5623;0,2736;0,1641;1
19201511;19-20;15;Las Palmas;Fuenlabrada;0,466;0,3117;0,2223;2
19201512;19-20;15;Mirandes;Tenerife;0,4057;0,3101;0,2842;X
19201513;19-20;15;Malaga;R. Oviedo;0,4284;0,3122;0,2594;1
19201514;19-20;15;Racing Santander;Dep. La Coruna;0,3888;0,3061;0,3051;X
19201701;19-20;17;Espanyol;Valencia;0,3835;0,3017;0,3147;2
19201702;19-20;17;Sevilla;Atl. Madrid;0,3888;0,308;0,3031;X
19201703;19-20;17;Real Madrid;Betis;0,7781;0,1358;0,0861;X
19201704;19-20;17;Valladolid;Mallorca;0,4949;0,2915;0,2136;1
19201705;19-20;17;Villarreal;Ath Bilbao;0,4584;0,2938;0,2478;X
19201706;19-20;17;Osasuna;Alaves;0,5293;0,282;0,1887;1
19201707;19-20;17;Celta Vigo;Getafe;0,3932;0,3117;0,2952;2
19201708;19-20;17;Leganes;Eibar;0,4331;0,3099;0,257;2
19201709;19-20;17;Granada CF;Real Sociedad;0,3477;0,3072;0,3451;2
19201710;19-20;17;Fuenlabrada;Dep. La Coruna;0,4031;0,3158;0,2811;X
19201711;19-20;17;Tenerife;Huesca;0,3286;0,3077;0,3637;X
19201712;19-20;17;Extremadura UD;Girona;0,3033;0,3105;0,3862;2
19201713;19-20;17;Lugo;Rayo Vallecano;0,2547;0,2947;0,4507;1
19201714;19-20;17;Zaragoza;Las Palmas;0,4554;0,2911;0,2534;1
19201901;19-20;19;Alaves;Valladolid;0,4001;0,3151;0,2848;1
19201902;19-20;19;Valencia;Granada CF;0,5789;0,2559;0,1651;1
19201903;19-20;19;Eibar;Real Madrid;0,1829;0,2239;0,5932;2
19201904;19-20;19;Mallorca;Villarreal;0,2709;0,2805;0,4486;1
19201905;19-20;19;Ath Bilbao;Levante;0,5776;0,2495;0,173;1
19201906;19-20;19;Atl. Madrid;Espanyol;0,6504;0,2368;0,1128;1
19201907;19-20;19;Getafe;Osasuna;0,5186;0,2893;0,1921;X
19201908;19-20;19;Betis;Sevilla;0,2496;0,2701;0,4803;2
19201909;19-20;19;Huesca;R. Oviedo;0,5794;0,261;0,1597;1
19201910;19-20;19;Las Palmas;Alcorcon;0,4391;0,3202;0,2408;X
19201911;19-20;19;Dep. La Coruna;Elche;0,5118;0,2897;0,1985;2
19201912;19-20;19;Almeria;Zaragoza;0,4898;0,2833;0,2268;X
19201913;19-20;19;Malaga;Fuenlabrada;0,4426;0,3164;0,241;X
19201914;19-20;19;Rayo Vallecano;Cadiz CF;0,4857;0,293;0,2213;X
19202101;19-20;21;Betis;Valencia;0,4085;0,2692;0,3223;1
19202102;19-20;21;Granada CF;Atl. Madrid;0,1804;0,2971;0,5224;X
19202103;19-20;21;Real Madrid;Real Sociedad;0,6885;0,1859;0,1255;1
19202104;19-20;21;Espanyol;Getafe;0,3373;0,3291;0,3337;X
19202105;19-20;21;Osasuna;Ath Bilbao;0,3379;0,3218;0,3403;2
19202106;19-20;21;Eibar;Alaves;0,5047;0,2807;0,2146;2
19202107;19-20;21;Villarreal;Celta Vigo;0,5448;0,245;0,2102;2
19202108;19-20;21;Valladolid;Sevilla;0,2078;0,2616;0,5306;2
19202109;19-20;21;Rayo Vallecano;Zaragoza;0,5517;0,251;0,1973;2
19202110;19-20;21;Dep. La Coruna;Alcorcon;0,4335;0,3202;0,2464;X
19202111;19-20;21;Huesca;Ponferradina;0,5855;0,2568;0,1577;1
19202112;19-20;21;Albacete;Mirandes;0,3864;0,3216;0,292;2
19202113;19-20;21;Malaga;Elche;0,5126;0,2911;0,1963;X
19202114;19-20;21;Girona;Fuenlabrada;0,4946;0,2968;0,2086;1
19202301;19-20;23;Alaves;Real Madrid;0,1325;0,1987;0,6688;2
19202302;19-20;23;Real Sociedad;Eibar;0,5652;0,2486;0,1862;1
19202303;19-20;23;Mallorca;Betis;0,3436;0,2918;0,3647;2
19202304;19-20;23;Valencia;Villarreal;0,4727;0,2596;0,2677;1
19202305;19-20;23;Ath Bilbao;Granada CF;0,5354;0,2837;0,1809;1
19202306;19-20;23;Espanyol;Osasuna;0,4056;0,3023;0,2921;2
19202307;19-20;23;Getafe;Levante;0,5646;0,2578;0,1776;1
19202308;19-20;23;Atl. Madrid;Barcelona;0,33;0,2988;0,3712;2
19202309;19-20;23;Zaragoza;Girona;0,3932;0,284;0,3228;X
19202310;19-20;23;Fuenlabrada;Cadiz CF;0,3718;0,3376;0,2906;1
19202311;19-20;23;R. Oviedo;Rayo Vallecano;0,3431;0,3138;0,3431;1
19202312;19-20;23;Elche;Racing Santander;0,4572;0,312;0,2309;1
19202313;19-20;23;Lugo;Dep. La Coruna;0,2913;0,3186;0,3901;X
19202314;19-20;23;Extremadura UD;Las Palmas;0,3723;0,3096;0,3182;2
19202401;19-20;24;Real Madrid;Espanyol;0,7917;0,1383;0,07;1
19202402;19-20;24;Granada CF;Alaves;0,3976;0,3221;0,2803;1
19202403;19-20;24;Levante;Valencia;0,2707;0,2494;0,4799;2
19202404;19-20;24;Eibar;Getafe;0,3335;0,3233;0,3432;2
19202405;19-20;24;Betis;Ath Bilbao;0,4066;0,3027;0,2906;1
19202406;19-20;24;Valladolid;Real Sociedad;0,2955;0,2955;0,4089;X
19202407;19-20;24;Leganes;Celta Vigo;0,3584;0,3208;0,3208;1
19202408;19-20;24;Osasuna;Sevilla;0,2783;0,2783;0,4434;X
19202409;19-20;24;Huesca;Rayo Vallecano;0,5149;0,2703;0,2148;2
19202410;19-20;24;Gijon;Ponferradina;0,4775;0,3052;0,2174;1
19202411;19-20;24;Girona;Lugo;0,6576;0,2245;0,1179;1
19202412;19-20;24;Dep. La Coruna;Zaragoza;0,3783;0,2946;0,3271;2
19202413;19-20;24;Las Palmas;Numancia;0,5144;0,2773;0,2083;1
19202414;19-20;24;Cadiz CF;Elche;0,5381;0,2849;0,177;X
19202701;19-20;27;Mallorca;Sevilla;0,1724;0,2373;0,5903;2
19202702;19-20;27;Villarreal;Getafe;0,3914;0,3072;0,3014;1
19202703;19-20;27;Valladolid;Valencia;0,2846;0,2916;0,4237;X
19202704;19-20;27;Leganes;Espanyol;0,4351;0,3222;0,2427;1
19202705;19-20;27;Osasuna;Real Sociedad;0,3081;0,2807;0,4112;2
19202706;19-20;27;Betis;Atl. Madrid;0,2354;0,2806;0,484;2
19202707;19-20;27;Levante;Celta Vigo;0,3669;0,2718;0,3613;1
19202708;19-20;27;Real Madrid;Ath Bilbao;0,7154;0,1806;0,104;X
19202709;19-20;27;Las Palmas;Rayo Vallecano;0,4308;0,2881;0,2811;X
19202710;19-20;27;Cadiz CF;Numancia;0,5391;0,289;0,172;2
19202711;19-20;27;Almeria;Ponferradina;0,5485;0,2718;0,1796;2
19202712;19-20;27;Huesca;Zaragoza;0,4267;0,2862;0,2871;1
19202713;19-20;27;Alcorcon;Fuenlabrada;0,3447;0,3526;0,3027;X
19202714;19-20;27;Girona;Mirandes;0,5719;0,2601;0,168;2
19202901;19-20;29;Valencia;Eibar;0,5863;0,2404;0,1733;1
19202902;19-20;29;Getafe;Real Madrid;0,2163;0,2705;0,5132;2
19202903;19-20;29;Atl. Madrid;Levante;0,7701;0,1561;0,0738;1
19202904;19-20;29;Granada CF;Mallorca;0,5187;0,2736;0,2077;1
19202905;19-20;29;Real Sociedad;Villarreal;0,5184;0,2426;0,239;2
19202906;19-20;29;Alaves;Betis;0,354;0,2919;0,354;X
19202907;19-20;29;Celta Vigo;Osasuna;0,4539;0,2766;0,2695;X
19202908;19-20;29;Fuenlabrada;Las Palmas;0,4383;0,3264;0,2354;X
19202909;19-20;29;Lugo;Almeria;0,2877;0,2999;0,4124;2
19202910;19-20;29;Tenerife;Albacete;0,4727;0,3073;0,22;1
19202911;19-20;29;Elche;Huesca;0,3052;0,3291;0,3657;X
19202912;19-20;29;Mirandes;Racing Santander;0,5271;0,2804;0,1926;X
19202913;19-20;29;Rayo Vallecano;Girona;0,4342;0,2868;0,279;1
19202914;19-20;29;R. Oviedo;Malaga;0,3877;0,3305;0,2818;X
19203101;19-20;31;Levante;Alaves;0,4679;0,2761;0,256;2
19203102;19-20;31;Real Madrid;Sevilla;0,5803;0,2391;0,1806;1
19203103;19-20;31;Osasuna;Valladolid;0,5151;0,2771;0,2078;X
19203104;19-20;31;Eibar;Atl. Madrid;0,1867;0,265;0,5483;1
19203105;19-20;31;Mallorca;Valencia;0,3118;0,2765;0,4117;1
19203106;19-20;31;Betis;Real Sociedad;0,405;0,2647;0,3302;1
19203107;19-20;31;Villarreal;Espanyol;0,5162;0,2714;0,2125;2
19203108;19-20;31;Ath Bilbao;Celta Vigo;0,4943;0,2938;0,2118;X
19203109;19-20;31;Elche;Alcorcon;0,4137;0,3246;0,2617;X
19203110;19-20;31;Dep. La Coruna;Cadiz CF;0,3393;0,3457;0,3149;1
19203111;19-20;31;R. Oviedo;Huesca;0,3481;0,3202;0,3317;X
19203112;19-20;31;Racing Santander;Las Palmas;0,3592;0,3238;0,3171;X
19203113;19-20;31;Extremadura UD;Almeria;0,3146;0,3178;0,3676;2
19203114;19-20;31;Tenerife;Girona;0,3558;0,3176;0,3266;1
19203201;19-20;32;Espanyol;Ath Bilbao;0,3858;0,3195;0,2947;X
19203202;19-20;32;Valencia;Barcelona;0,1978;0,2326;0,5696;1
19203203;19-20;32;Alaves;Villarreal;0,3298;0,2931;0,3771;2
19203204;19-20;32;Sevilla;Granada CF;0,6925;0,2031;0,1044;1
19203205;19-20;32;Atl. Madrid;Leganes;0,6088;0,2595;0,1317;X
19203206;19-20;32;Celta Vigo;Eibar;0,4896;0,2793;0,2311;X
19203207;19-20;32;Getafe;Betis;0,4892;0,2833;0,2276;1
19203208;19-20;32;Real Sociedad;Mallorca;0,6735;0,2069;0,1196;1
19203209;19-20;32;Gijon;Fuenlabrada;0,403;0,3467;0,2503;1
19203210;19-20;32;Las Palmas;Tenerife;0,4049;0,3148;0,2803;X
19203211;19-20;32;Zaragoza;Numancia;0,5514;0,2669;0,1816;1
19203212;19-20;32;Malaga;Mirandes;0,4612;0,3111;0,2277;X
19203213;19-20;32;Almeria;Elche;0,4939;0,288;0,2182;2
19203214;19-20;32;Alcorcon;Ponferradina;0,4024;0,3324;0,2652;1
19203301;19-20;33;Granada CF;Espanyol;0,3538;0,327;0,3192;1
19203302;19-20;33;Real Madrid;Atl. Madrid;0,5194;0,2846;0,196;1
19203303;19-20;33;Mallorca;Valladolid;0,4096;0,3085;0,2819;2
19203304;19-20;33;Valencia;Celta Vigo;0,5209;0,267;0,2121;1
19203305;19-20;33;Leganes;Real Sociedad;0,3905;0,3121;0,2974;1
19203306;19-20;33;Eibar;Betis;0,3642;0,2837;0,3521;X
19203307;19-20;33;Ath Bilbao;Getafe;0,4142;0,3328;0,253;2
19203308;19-20;33;Sevilla;Alaves;0,7125;0,1954;0,0921;X
19203309;19-20;33;Ponferradina;Huesca;0,3618;0,3213;0,3169;1
19203310;19-20;33;Elche;Malaga;0,3842;0,3465;0,2693;1
19203311;19-20;33;Fuenlabrada;Girona;0,3559;0,3401;0,304;2
19203312;19-20;33;Cadiz CF;Zaragoza;0,4134;0,3243;0,2622;X
19203313;19-20;33;R. Oviedo;Albacete;0,4206;0,3243;0,2551;1
19203314;19-20;33;Racing Santander;Alcorcon;0,3437;0,3399;0,3164;X
19203401;19-20;34;Levante;Leganes;0,3863;0,2939;0,3198;1
19203402;19-20;34;Getafe;Valencia;0,4603;0,2954;0,2444;1
19203403;19-20;34;Valladolid;Villarreal;0,3143;0,2868;0,3989;X
19203404;19-20;34;Espanyol;Mallorca;0,5896;0,2498;0,1606;1
19203405;19-20;34;Real Sociedad;Ath Bilbao;0,4715;0,2898;0,2387;1
19203406;19-20;34;Osasuna;Real Madrid;0,1705;0,2257;0,6038;2
19203407;19-20;34;Celta Vigo;Sevilla;0,3337;0,2961;0,3702;1
19203408;19-20;34;Betis;Barcelona;0,243;0,2448;0,5122;2
19203409;19-20;34;Las Palmas;Cadiz CF;0,3484;0,3471;0,3044;2
19203410;19-20;34;Zaragoza;Fuenlabrada;0,5278;0,2852;0,187;X
19203411;19-20;34;Gijon;Mirandes;0,4909;0,2981;0,211;X
19203412;19-20;34;Lugo;Elche;0,2979;0,323;0,3791;X
19203413;19-20;34;Rayo Vallecano;R. Oviedo;0,4861;0,2983;0,2157;X
19203414;19-20;34;Malaga;Numancia;0,4306;0,3299;0,2395;1
19203501;19-20;35;Mallorca;Alaves;0,3586;0,3115;0,3299;1
19203502;19-20;35;Barcelona;Getafe;0,6853;0,2009;0,1138;1
19203503;19-20;35;Villarreal;Levante;0,6171;0,2066;0,1763;1
19203504;19-20;35;Granada CF;Valladolid;0,3948;0,329;0,2762;1
19203505;19-20;35;Sevilla;Espanyol;0,6257;0,236;0,1382;X
19203506;19-20;35;Leganes;Betis;0,3858;0,3051;0,3091;X
19203507;19-20;35;Eibar;Real Sociedad;0,2681;0,28;0,4519;2
19203508;19-20;35;Ath Bilbao;Osasuna;0,5141;0,2873;0,1986;2
19203509;19-20;35;Huesca;Almeria;0,4601;0,3098;0,2301;1
19203510;19-20;35;Elche;Zaragoza;0,3679;0,3161;0,3161;2
19203511;19-20;35;Fuenlabrada;Lugo;0,5516;0,2879;0,1605;2
19203512;19-20;35;Cadiz CF;Malaga;0,4498;0,3353;0,2149;2
19203513;19-20;35;Racing Santander;Gijon;0,297;0,3461;0,3569;2
19203514;19-20;35;Tenerife;Rayo Vallecano;0,4141;0,3248;0,2611;X
19203701;19-20;37;Celta Vigo;Leganes;0,513;0,2957;0,1913;1
19203702;19-20;37;Barcelona;Eibar;0,801;0,1326;0,0664;1
19203703;19-20;37;Real Sociedad;Valencia;0,5791;0,2267;0,1942;1
19203704;19-20;37;Levante;Real Madrid;0,1343;0,1837;0,682;1
19203705;19-20;37;Osasuna;Granada CF;0,4949;0,2862;0,2189;2
19203706;19-20;37;Alaves;Ath Bilbao;0,2981;0,3373;0,3646;1
19203707;19-20;37;Valladolid;Espanyol;0,3469;0,3299;0,3232;1
19203708;19-20;37;Getafe;Sevilla;0,387;0,3129;0,3001;2
19203709;19-20;37;Alcorcon;Las Palmas;0,3934;0,3276;0,279;X
19203710;19-20;37;Almeria;Fuenlabrada;0,4564;0,3125;0,2311;X
19203711;19-20;37;Tenerife;Elche;0,4357;0,3117;0,2526;1
19203712;19-20;37;Lugo;R. Oviedo;0,24;0,3181;0,4419;1
19203713;19-20;37;Zaragoza;Dep. La Coruna;0,5481;0,2716;0,1802;1
19203714;19-20;37;Rayo Vallecano;Huesca;0,386;0,3223;0,2916;1
19203901;19-20;39;Eibar;Levante;0,4868;0,2601;0,2531;1
19203902;19-20;39;Valencia;Betis;0,4718;0,2604;0,2677;1
19203903;19-20;39;Leganes;Alaves;0,4343;0,3303;0,2354;X
19203904;19-20;39;Granada CF;Celta Vigo;0,2725;0,3068;0,4208;X
19203905;19-20;39;Sevilla;Osasuna;0,6517;0,2172;0,1311;1
19203906;19-20;39;Ath Bilbao;Villarreal;0,4161;0,2861;0,2978;1
19203907;19-20;39;Espanyol;Atl. Madrid;0,2205;0,3033;0,4762;X
19203908;19-20;39;Mallorca;Getafe;0,2871;0,3136;0,3993;2
19203909;19-20;39;Huesca;Extremadura UD;0,5923;0,2586;0,149;X
19203910;19-20;39;Cadiz CF;Almeria;0,4354;0,3235;0,2411;1
19203911;19-20;39;Racing Santander;Zaragoza;0,237;0,2891;0,4739;X
19203912;19-20;39;Dep. La Coruna;Lugo;0,5389;0,2862;0,1749;X
19203913;19-20;39;Elche;Numancia;0,4206;0,3177;0,2617;1
19203914;19-20;39;Fuenlabrada;Alcorcon;0,3998;0,3419;0,2583;2
19204001;19-20;40;Eibar;Mallorca;0,5253;0,2671;0,2076;2
19204002;19-20;40;Atl. Madrid;Sevilla;0,47;0,2995;0,2305;X
19204003;19-20;40;Getafe;Celta Vigo;0,5192;0,2915;0,1893;X
19204004;19-20;40;Osasuna;Espanyol;0,3768;0,2958;0,3274;1
19204005;19-20;40;Valladolid;Ath Bilbao;0,3214;0,3399;0,3387;2
19204006;19-20;40;Levante;Granada CF;0,4501;0,2904;0,2595;X
19204007;19-20;40;Villarreal;Leganes;0,5272;0,2727;0,2002;2
19204008;19-20;40;Betis;Real Madrid;0,2232;0,2336;0,5432;1
19204009;19-20;40;Extremadura UD;R. Oviedo;0,3536;0,3283;0,3181;2
19204010;19-20;40;Huesca;Fuenlabrada;0,5222;0,2918;0,186;1
19204011;19-20;40;Numancia;Racing Santander;0,4627;0,3111;0,2262;2
19204012;19-20;40;Almeria;Dep. La Coruna;0,4626;0,3049;0,2325;1
19204013;19-20;40;Rayo Vallecano;Elche;0,5003;0,2876;0,2121;2
19204014;19-20;40;Malaga;Zaragoza;0,3719;0,3178;0,3103;2
19204101;19-20;41;Leganes;Valladolid;0,3988;0,3346;0,2666;X
19204102;19-20;41;Valencia;Levante;0,5149;0,2527;0,2324;1
19204103;19-20;41;Celta Vigo;Villarreal;0,3868;0,2958;0,3174;1
19204104;19-20;41;Espanyol;Alaves;0,4922;0,3012;0,2067;1
19204105;19-20;41;Real Sociedad;Osasuna;0,5763;0,2498;0,1739;1
19204106;19-20;41;Ath Bilbao;Atl. Madrid;0,2753;0,3317;0,3931;1
19204107;19-20;41;Granada CF;Getafe;0,2825;0,3293;0,3882;1
19204108;19-20;41;Sevilla;Betis;0,4962;0,2668;0,237;1
19204109;19-20;41;Malaga;Huesca;0,3393;0,3227;0,338;1
19204110;19-20;41;R. Oviedo;Ponferradina;0,4262;0,3226;0,2511;2
19204111;19-20;41;Albacete;Almeria;0,3148;0,318;0,3672;1
19204112;19-20;41;Cadiz CF;Rayo Vallecano;0,3844;0,3262;0,2895;1
19204113;19-20;41;Las Palmas;Girona;0,3041;0,322;0,3739;1
19204114;19-20;41;Zaragoza;Alcorcon;0,5362;0,2753;0,1885;1
19204201;19-20;42;Granada CF;Getafe;0,2825;0,3293;0,3882;1
19204202;19-20;42;Valencia;Levante;0,5149;0,2527;0,2324;X
19204203;19-20;42;Espanyol;Alaves;0,4922;0,3012;0,2067;1
19204204;19-20;42;Celta Vigo;Villarreal;0,3868;0,2958;0,3174;2
19204205;19-20;42;Leganes;Valladolid;0,3988;0,3346;0,2666;2
19204206;19-20;42;Mallorca;Barcelona;0,0992;0,1654;0,7354;2
19204207;19-20;42;Real Madrid;Eibar;0,8032;0,1337;0,0631;1
19204208;19-20;42;Real Sociedad;Osasuna;0,5763;0,2498;0,1739;X
19204209;19-20;42;Malaga;Huesca;0,3393;0,3227;0,338;2
19204210;19-20;42;Zaragoza;Alcorcon;0,5362;0,2753;0,1885;2
19204211;19-20;42;Dep. La Coruna;Gijon;0,3525;0,3299;0,3175;X
19204212;19-20;42;Mirandes;Numancia;0,4126;0,3095;0,2779;1
19204213;19-20;42;Albacete;Almeria;0,3148;0,318;0,3672;2
19204214;19-20;42;Cadiz CF;Rayo Vallecano;0,3844;0,3262;0,2895;X
19204301;19-20;43;Getafe;Espanyol;0,4735;0,3116;0,2149;X
19204302;19-20;43;Villarreal;Mallorca;0,6891;0,1947;0,1162;1
19204303;19-20;43;Barcelona;Leganes;0,798;0,138;0,064;1
19204304;19-20;43;Eibar;Ath Bilbao;0,3002;0,3225;0,3773;X
19204305;19-20;43;Valladolid;Celta Vigo;0,3535;0,3326;0,314;X
19204306;19-20;43;Osasuna;Atl. Madrid;0,1989;0,294;0,5071;2
19204307;19-20;43;Alaves;Real Sociedad;0,2392;0,2928;0,4679;1
19204308;19-20;43;Lugo;Zaragoza;0,2478;0,2933;0,4589;2
19204309;19-20;43;Girona;Racing Santander;0,625;0,2396;0,1354;X
19204310;19-20;43;R. Oviedo;Dep. La Coruna;0,3911;0,3264;0,2826;X
19204311;19-20;43;Rayo Vallecano;Fuenlabrada;0,4473;0,3128;0,2399;1
19204312;19-20;43;Huesca;Mirandes;0,4742;0,2905;0,2353;2
19204313;19-20;43;Numancia;Cadiz CF;0,3136;0,3292;0,3572;2
19204314;19-20;43;Alcorcon;Gijon;0,3562;0,332;0,3118;2
19204401;19-20;44;Granada CF;Villarreal;0,3311;0,3008;0,3681;2
19204402;19-20;44;Mallorca;Leganes;0,3496;0,3246;0,3257;X
19204403;19-20;44;Sevilla;Barcelona;0,2701;0,2701;0,4597;X
19204404;19-20;44;Espanyol;Levante;0,4569;0,2885;0,2546;2
19204405;19-20;44;Ath Bilbao;Betis;0,4557;0,2918;0,2525;1
19204406;19-20;44;Getafe;Eibar;0,4827;0,3113;0,206;X
19204407;19-20;44;Atl. Madrid;Valladolid;0,6873;0,2157;0,097;1
19204408;19-20;44;Celta Vigo;Alaves;0,4982;0,297;0,2048;1
19204409;19-20;44;Valencia;Osasuna;0,4754;0,277;0,2476;1
19204410;19-20;44;Dep. La Coruna;Rayo Vallecano;0,3012;0,3257;0,3731;X
19204411;19-20;44;Zaragoza;Almeria;0,4089;0,305;0,2861;2
19204412;19-20;44;Mirandes;Ponferradina;0,3648;0,3307;0,3044;2
19204413;19-20;44;Albacete;Huesca;0,2862;0,3233;0,3905;X
19204414;19-20;44;Cadiz CF;Alcorcon;0,4651;0,308;0,2268;X
19204501;19-20;45;Levante;Atl. Madrid;0,1476;0,2471;0,6053;2
19204502;19-20;45;Valladolid;Getafe;0,2625;0,3475;0,39;X
19204503;19-20;45;Barcelona;Ath Bilbao;0,7856;0,149;0,0654;1
19204504;19-20;45;Alaves;Osasuna;0,3448;0,327;0,3282;2
19204505;19-20;45;Real Sociedad;Celta Vigo;0,4631;0,2972;0,2397;2
19204506;19-20;45;Eibar;Valencia;0,3287;0,296;0,3753;1
19204507;19-20;45;Betis;Espanyol;0,5151;0,2661;0,2187;1
19204508;19-20;45;Extremadura UD;Zaragoza;0,326;0,3035;0,3705;2
19204509;19-20;45;Girona;Numancia;0,5366;0,2839;0,1796;1
19204510;19-20;45;Huesca;Cadiz CF;0,396;0,3206;0,2834;X
19204511;19-20;45;Tenerife;Mirandes;0,4669;0,3092;0,2239;1
